n_lane,egress_symbols_per_beat,burstiness,ready_duty,rho_lane,opq_loss_probability,time_merger_loss_probability,loss_ratio_clipped
4,1,0.04000000,0.45000000,0.00750000,1.000000000000e-12,8.366180117128e-10,836.6180117128
4,1,0.05000000,0.45000000,0.00750000,1.000000000000e-12,9.216214341390e-10,921.6214341390
4,1,0.06000000,0.45000000,0.00750000,1.000000000000e-12,1.016279324460e-09,1016.2793244597
4,1,0.07000000,0.45000000,0.00750000,1.000000000000e-12,1.121806316748e-09,1121.8063167477
4,1,0.08000000,0.45000000,0.00750000,1.000000000000e-12,1.239585041743e-09,1239.5850417430
4,1,0.09000000,0.45000000,0.00750000,1.000000000000e-12,1.371191508634e-09,1371.1915086342
4,1,0.10000000,0.45000000,0.00750000,1.000000000000e-12,1.518424653061e-09,1518.4246530610
4,1,0.11000000,0.45000000,0.00750000,1.000000000000e-12,1.683340790805e-09,1683.3407908047
4,1,0.12000000,0.45000000,0.00750000,1.000000000000e-12,1.868293857971e-09,1868.2938579709
4,1,0.13000000,0.45000000,0.00750000,1.000000000000e-12,2.075982488799e-09,2075.9824887988
4,1,0.14000000,0.45000000,0.00750000,1.000000000000e-12,2.309505187909e-09,2309.5051879092
4,1,0.15000000,0.45000000,0.00750000,1.000000000000e-12,2.572425102674e-09,2572.4251026735
4,1,0.16000000,0.45000000,0.00750000,1.000000000000e-12,2.868846203157e-09,2868.8462031566
4,1,0.17000000,0.45000000,0.00750000,1.000000000000e-12,3.203503043793e-09,3203.5030437931
4,1,0.18000000,0.45000000,0.00750000,1.000000000000e-12,3.581866727543e-09,3581.8667275426
4,1,0.19000000,0.45000000,0.00750000,1.000000000000e-12,4.010270238368e-09,4010.2702383675
4,1,0.20000000,0.45000000,0.00750000,1.000000000000e-12,4.496056974749e-09,4496.0569747490
4,1,0.21000000,0.45000000,0.00750000,1.000000000000e-12,5.047757134720e-09,5047.7571347202
4,1,0.22000000,0.45000000,0.00750000,1.000000000000e-12,5.675297608122e-09,5675.2976081221
4,1,0.23000000,0.45000000,0.00750000,1.000000000000e-12,6.390252270486e-09,6390.2522704863
4,1,0.24000000,0.45000000,0.00750000,1.000000000000e-12,7.206141103219e-09,7206.1411032186
4,1,0.25000000,0.45000000,0.00750000,1.000000000000e-12,8.138788460106e-09,8138.7884601063
4,1,0.26000000,0.45000000,0.00750000,1.000000000000e-12,9.206753153938e-09,9206.7531539378
4,1,0.27000000,0.45000000,0.00750000,1.000000000000e-12,1.043184596802e-08,10431.8459680190
4,1,0.28000000,0.45000000,0.00750000,1.000000000000e-12,1.183975385732e-08,11839.7538573215
4,1,0.29000000,0.45000000,0.00750000,1.000000000000e-12,1.346079468727e-08,13460.7946872698
4,1,0.30000000,0.45000000,0.00750000,1.000000000000e-12,1.533083211451e-08,15330.8321145055
4,1,0.31000000,0.45000000,0.00750000,1.000000000000e-12,1.749238746536e-08,17492.3874653635
4,1,0.32000000,0.45000000,0.00750000,1.000000000000e-12,1.999599463074e-08,19995.9946307371
4,1,0.33000000,0.45000000,0.00750000,1.000000000000e-12,2.290185561113e-08,22901.8556111284
4,1,0.34000000,0.45000000,0.00750000,1.000000000000e-12,2.628186911714e-08,26281.8691171433
4,1,0.35000000,0.45000000,0.00750000,1.000000000000e-12,3.022212347907e-08,30222.1234790745
4,1,0.36000000,0.45000000,0.00750000,1.000000000000e-12,3.482596925242e-08,34825.9692524211
4,1,0.37000000,0.45000000,0.00750000,1.000000000000e-12,4.021781791527e-08,40217.8179152662
