time_ps,lane,source,stage,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,running_ts,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,cycle,frame,serial,allocator_next_cycle,timestamp,src,dst,hit_count,handle_wptr,ticket_rptr,page_len_next,kind,ptr,current_shd_idx,pending_mask,ticket_credit_before,ticket_credit_after,handle_depth,lane_credit_before,lane_credit_after,effective_lane_credit,drop_reason,lane_start,next_ticket_wptr,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
1622826000,0,rtl,controlled_ingress_predrop,780452,,,,,,,,,,,,,,,,,,,,,,,,,99,,205792,,,,,,,,,,,,,,,,,,,,3,1479,1,4,1,1,4
1622826000,0,rtl,credit_return,780453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,credit_return,44,,,,,,,,,,,,,,,,,,
1622826000,,rtl,parser_ticket_we,780449,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205776,,,0,,,,,,,,,,,,,,,567,222,,,,,,,
1622826000,,rtl,parser_ticket_we,780450,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205664,,,0,,,,,,,,,,,,,,,567,539,,,,,,,
1622828000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405707,99,99,,206496,,,0,,,,,,,,1429,,,113,,112,,,,,,,,,,
1622828000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405707,99,99,,206368,,,1,,,,,,,,1437,,,103,,102,,,,,,,,,,
1622828000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405707,99,99,,206496,,,0,,,,body,,,,1429,1428,,113,113,,,,,,,,,,,
1622830000,,rtl,parser_ticket_we,780457,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205680,,,0,,,,,,,,,,,,,,,567,540,,,,,,,
1622832000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405708,99,99,,206512,,,4,,,,,,,,1428,,,113,,112,,,,,,,,,,
1622832000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405708,99,99,,206368,,,1,,,,body,,,,1437,1436,,103,102,,,,,,,,,,,
1622834000,,rtl,parser_ticket_we,780461,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205696,,,0,,,,,,,,,,,,,,,567,541,,,,,,,
1622836000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405709,99,99,,206736,,,0,,,,,,,,1427,,,2,,1,,,,,,,,,,
1622836000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405709,99,99,,206384,,,0,,,,,,,,1436,,,102,,101,,,,,,,,,,
1622836000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405709,99,99,,206736,,,0,,,,body,,,,1427,1426,,2,2,,,,,,,,,,,
1622836000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405709,99,99,,206384,,,0,,,,body,,,,1436,1435,,102,102,,,,,,,,,,,
1622838000,,rtl,parser_ticket_we,780464,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205808,,,0,,,,,,,,,,,,,,,1258,542,,,,,,,
1622840000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405710,99,99,,206752,,,0,,,,,,,,1426,,,2,,1,,,,,,,,,,
1622840000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405710,99,99,,206400,,,0,,,,,,,,1435,,,102,,101,,,,,,,,,,
1622840000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405710,99,99,,206752,,,0,,,,body,,,,1426,1425,,2,2,,,,,,,,,,,
1622840000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405710,99,99,,206400,,,0,,,,body,,,,1435,1434,,102,102,,,,,,,,,,,
1622842000,,rtl,parser_ticket_we,780468,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205888,,,4,,,,,,,,,,,,,,,1473,229,,,,,,,
1622842000,,rtl,parser_ticket_we,780469,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205824,,,0,,,,,,,,,,,,,,,1258,543,,,,,,,
1622844000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405711,99,99,,206528,,,0,,,,,,,,1429,,,2,,1,,,,,,,,,,
1622844000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405711,99,99,,206416,,,0,,,,,,,,1434,,,102,,101,,,,,,,,,,
1622844000,0,tlm,ingress_predrop,,,,,,,,,,,,,,,,,,,,,,,,405711,99,99,,206768,,,4,,,,,,,,1425,,,2,,1,lane_credit,,,,,,,,,
1622844000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405711,99,99,,206528,,,0,,,,body,,,,1429,1428,,2,2,,,,,,,,,,,
1622844000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405711,99,99,,206416,,,0,,,,body,,,,1434,1433,,102,102,,,,,,,,,,,
1622846000,,rtl,parser_ticket_we,780472,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205792,,,4,,,,,,,,,,,,,,,567,223,,,,,,,
1622846000,,rtl,parser_ticket_we,780473,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205840,,,0,,,,,,,,,,,,,,,1258,220,,,,,,,
1622848000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405712,99,99,,206544,,,0,,,,,,,,1428,,,2,,1,,,,,,,,,,
1622848000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405712,99,99,,206432,,,4,,,,,,,,1433,,,102,,101,,,,,,,,,,
1622848000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405712,99,99,,206512,,,4,,,,body,,,,1428,1427,,113,109,,,,,,,,,,,
1622848000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405712,99,99,,206544,,,0,,,,body,,,,1428,1427,,2,2,,,,,,,,,,,
1622850000,,rtl,parser_ticket_we,780477,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205856,,,0,,,,,,,,,,,,,,,1258,221,,,,,,,
1622852000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405713,99,99,,206528,,,0,,,,,,,,1427,,,109,,108,,,,,,,,,,
1622852000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405713,99,99,,206560,,,0,,,,,,,,1427,,,2,,1,,,,,,,,,,
1622852000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405713,99,99,,206528,,,0,,,,body,,,,1427,1426,,109,109,,,,,,,,,,,
1622852000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405713,99,99,,206560,,,0,,,,body,,,,1427,1426,,2,2,,,,,,,,,,,
1622854000,,rtl,parser_ticket_we,780481,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205712,,,4,,,,,,,,,,,,,,,567,542,,,,,,,
1622854000,,rtl,parser_ticket_we,780482,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205872,,,0,,,,,,,,,,,,,,,1258,222,,,,,,,
1622856000,,tlm,allocator_fetch,,,,,,,,,,,,,,164160,,,,,,,,,,405714,79,79,,,,,,,,,,,20,15,,,,,,,,,,,,,,,,
1622856000,0,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164160,,,,,,,,,,405714,79,79,,164160,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622856000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405714,99,99,,206544,,,4,,,,,,,,1426,,,109,,108,,,,,,,,,,
1622856000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405714,99,99,,206576,,,0,,,,,,,,1426,,,2,,1,,,,,,,,,,
1622856000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405714,99,99,,206576,,,0,,,,body,,,,1426,1425,,2,2,,,,,,,,,,,
1622856000,0,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405714,79,79,,164160,,,0,,,,body,,,,1425,1426,,,,,,,,,,,,,,
1622856000,1,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405714,79,79,,164160,,,0,,,,body,,,,1426,1427,,,,,,,,,,,,,,
1622856000,2,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405714,79,79,,164160,,,0,,,,body,,,,1425,1426,,,,,,,,,,,,,,
1622856000,3,tlm,ticket_pop,,,,,,,,,,,,,,,,,,,,,,,,405714,79,79,,164160,,,0,,,,body,,,,1433,1434,,,,,,,,,,,,,,
1622858000,,rtl,parser_ticket_we,780485,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205888,,,0,,,,,,,,,,,,,,,1258,223,,,,,,,
1622860000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405715,99,99,,206592,,,0,,,,,,,,1426,,,2,,1,,,,,,,,,,
1622860000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405715,99,99,,206592,,,0,,,,body,,,,1426,1425,,2,2,,,,,,,,,,,
1622862000,,rtl,parser_ticket_we,780489,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205904,,,4,,,,,,,,,,,,,,,1477,554,,,,,,,
1622862000,,rtl,parser_ticket_we,780490,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205904,,,0,,,,,,,,,,,,,,,1258,224,,,,,,,
1622864000,1,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164160,,,,,,,,,,405716,79,79,,164160,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622864000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405716,99,99,,206784,,,0,,,,,,,,1426,,,2,,1,,,,,,,,,,
1622864000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405716,99,99,,206608,,,0,,,,,,,,1425,,,2,,1,,,,,,,,,,
1622864000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405716,99,99,,206784,,,0,,,,body,,,,1426,1425,,2,2,,,,,,,,,,,
1622864000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405716,99,99,,206608,,,0,,,,body,,,,1425,1424,,2,2,,,,,,,,,,,
1622864000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405716,99,99,,206432,,,4,,,,body,,,,1434,1433,,102,98,,,,,,,,,,,
1622866000,,rtl,parser_ticket_we,780493,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205808,,,4,,,,,,,,,,,,,,,1387,224,,,,,,,
1622866000,,rtl,parser_ticket_we,780494,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205920,,,0,,,,,,,,,,,,,,,1258,225,,,,,,,
1622866000,,rtl,parser_ticket_we,780495,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205920,,,0,,,,,,,,,,,,,,,1481,555,,,,,,,
1622868000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405717,99,99,,206800,,,0,,,,,,,,1425,,,2,,1,,,,,,,,,,
1622868000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405717,99,99,,206448,,,0,,,,,,,,1433,,,98,,97,,,,,,,,,,
1622868000,2,tlm,ingress_predrop,,,,,,,,,,,,,,,,,,,,,,,,405717,99,99,,206624,,,4,,,,,,,,1424,,,2,,1,lane_credit,,,,,,,,,
1622868000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405717,99,99,,206800,,,0,,,,body,,,,1425,1424,,2,2,,,,,,,,,,,
1622868000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405717,99,99,,206448,,,0,,,,body,,,,1433,1432,,98,98,,,,,,,,,,,
1622870000,0,rtl,allocator_lane_action,780502,2,0,1,0,164192,0,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622870000,1,rtl,allocator_lane_action,780503,2,0,1,0,164192,0,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622870000,2,rtl,allocator_lane_action,780504,2,0,1,0,164192,4,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622870000,3,rtl,allocator_lane_action,780505,2,0,1,0,164192,0,79,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622870000,,rtl,parser_ticket_we,780499,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205936,,,0,,,,,,,,,,,,,,,1481,556,,,,,,,
1622870000,,rtl,parser_ticket_we,780500,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205824,,,0,,,,,,,,,,,,,,,1391,225,,,,,,,
1622872000,2,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164160,,,,,,,,,,405718,79,79,,164160,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622872000,0,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405718,99,99,,206816,,,0,,,,,,,,1424,,,2,,1,,,,,,,,,,
1622872000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405718,99,99,,206464,,,0,,,,,,,,1432,,,98,,97,,,,,,,,,,
1622872000,0,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405718,99,99,,206816,,,0,,,,body,,,,1424,1423,,2,2,,,,,,,,,,,
1622872000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405718,99,99,,206544,,,4,,,,body,,,,1427,1426,,109,105,,,,,,,,,,,
1622872000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405718,99,99,,206464,,,0,,,,body,,,,1432,1431,,98,98,,,,,,,,,,,
1622874000,,rtl,parser_ticket_we,780510,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205728,,,4,,,,,,,,,,,,,,,1387,543,,,,,,,
1622874000,,rtl,parser_ticket_we,780511,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205840,,,0,,,,,,,,,,,,,,,1391,226,,,,,,,
1622874000,,rtl,parser_ticket_we,780512,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205952,,,0,,,,,,,,,,,,,,,1481,557,,,,,,,
1622876000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405719,99,99,,206560,,,0,,,,,,,,1426,,,105,,104,,,,,,,,,,
1622876000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405719,99,99,,206480,,,0,,,,,,,,1431,,,98,,97,,,,,,,,,,
1622876000,0,tlm,ingress_predrop,,,,,,,,,,,,,,,,,,,,,,,,405719,99,99,,206832,,,4,,,,,,,,1423,,,2,,1,lane_credit,,,,,,,,,
1622876000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405719,99,99,,206560,,,0,,,,body,,,,1426,1425,,105,105,,,,,,,,,,,
1622876000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405719,99,99,,206480,,,0,,,,body,,,,1431,1430,,98,98,,,,,,,,,,,
1622878000,0,rtl,controlled_ingress_predrop,780519,,,,,,,,,,,,,,,,,,,,,,,,,99,,205936,,,,,,,,,,,,,,,,,,,,4,1471,1,4,1,1,4
1622878000,,rtl,parser_ticket_we,780516,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205968,,,0,,,,,,,,,,,,,,,1481,558,,,,,,,
1622878000,,rtl,parser_ticket_we,780517,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205744,,,0,,,,,,,,,,,,,,,1391,220,,,,,,,
1622880000,3,tlm,allocator_lane_action,,empty,,,,,,,,,,,,164160,,,,,,,,,,405720,79,79,,164160,,,0,,,,,,,,,,,,,,,,,,,,,,,
1622880000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405720,99,99,,206576,,,0,,,,,,,,1425,,,105,,104,,,,,,,,,,
1622880000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405720,99,99,,206496,,,0,,,,,,,,1430,,,98,,97,,,,,,,,,,
1622880000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405720,99,99,,206576,,,0,,,,body,,,,1425,1424,,105,105,,,,,,,,,,,
1622880000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405720,99,99,,206496,,,0,,,,body,,,,1430,1429,,98,98,,,,,,,,,,,
1622882000,,rtl,parser_ticket_we,780523,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205984,,,0,,,,,,,,,,,,,,,1481,559,,,,,,,
1622884000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405721,99,99,,206592,,,4,,,,,,,,1424,,,105,,104,,,,,,,,,,
1622884000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405721,99,99,,206512,,,0,,,,,,,,1429,,,98,,97,,,,,,,,,,
1622884000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405721,99,99,,206512,,,0,,,,body,,,,1429,1428,,98,98,,,,,,,,,,,
1622886000,,rtl,parser_ticket_we,780527,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206000,,,0,,,,,,,,,,,,,,,1481,230,,,,,,,
1622888000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405722,99,99,,206528,,,0,,,,,,,,1428,,,98,,97,,,,,,,,,,
1622888000,2,tlm,ingress_predrop,,,,,,,,,,,,,,,,,,,,,,,,405722,99,99,,206640,,,4,,,,,,,,1424,,,2,,1,lane_credit,,,,,,,,,
1622888000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405722,99,99,,206528,,,0,,,,body,,,,1428,1427,,98,98,,,,,,,,,,,
1622892000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405723,99,99,,206544,,,0,,,,,,,,1427,,,98,,97,,,,,,,,,,
1622892000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405723,99,99,,206544,,,0,,,,body,,,,1427,1426,,98,98,,,,,,,,,,,
1622894000,,rtl,parser_ticket_we,780533,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206016,,,1,,,,,,,,,,,,,,,1481,231,,,,,,,
1622894000,,rtl,parser_ticket_we,780534,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205856,,,4,,,,,,,,,,,,,,,1391,227,,,,,,,
1622896000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405724,99,99,,206560,,,0,,,,,,,,1426,,,98,,97,,,,,,,,,,
1622896000,0,tlm,parser_tail_dropped_terminal_suppressed,,,,,,,,,,,,,,,,,,,,,,,,405724,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622896000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405724,99,99,,206560,,,0,,,,body,,,,1426,1425,,98,98,,,,,,,,,,,
1622898000,0,rtl,controlled_ingress_predrop,780541,,,,,,,,,,,,,,,,,,,,,,,,,99,,205952,,,,,,,,,,,,,,,,,,,,4,1472,1,8,1,1,8
1622898000,2,rtl,handle_accept,780536,,,,,,,,,,,,,,,,,,,,,,,,,,,164192,1522,37107,4,12,2023,0,,,,,,,,,,,,,,,,,,,,
1622898000,,rtl,parser_ticket_we,780537,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205760,,,4,,,,,,,,,,,,,,,1391,221,,,,,,,
1622898000,,rtl,parser_ticket_we,780538,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205872,,,0,,,,,,,,,,,,,,,573,228,,,,,,,
1622898000,,rtl,parser_ticket_we,780539,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206032,,,0,,,,,,,,,,,,,,,1482,232,,,,,,,
1622900000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405725,99,99,,206576,,,0,,,,,,,,1425,,,98,,97,,,,,,,,,,
1622900000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405725,99,99,,206592,,,4,,,,body,,,,1424,1423,,105,101,,,,,,,,,,,
1622900000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405725,99,99,,206576,,,0,,,,body,,,,1425,1424,,98,98,,,,,,,,,,,
1622902000,,rtl,parser_ticket_we,780544,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206048,,,0,,,,,,,,,,,,,,,1482,233,,,,,,,
1622904000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405726,99,99,,206608,,,0,,,,,,,,1423,,,101,,100,,,,,,,,,,
1622904000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405726,99,99,,206592,,,4,,,,,,,,1424,,,98,,97,,,,,,,,,,
1622904000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405726,99,99,,206608,,,0,,,,body,,,,1423,1422,,101,101,,,,,,,,,,,
1622906000,,rtl,parser_ticket_we,780550,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205776,,,1,,,,,,,,,,,,,,,573,222,,,,,,,
1622906000,,rtl,parser_ticket_we,780551,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206064,,,0,,,,,,,,,,,,,,,1482,234,,,,,,,
1622908000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405727,99,99,,206624,,,0,,,,,,,,1422,,,101,,100,,,,,,,,,,
1622908000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405727,99,99,,206656,,,0,,,,,,,,1424,,,2,,1,,,,,,,,,,
1622908000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405727,99,99,,206624,,,0,,,,body,,,,1422,1421,,101,101,,,,,,,,,,,
1622908000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405727,99,99,,206656,,,0,,,,body,,,,1424,1423,,2,2,,,,,,,,,,,
1622910000,,rtl,parser_ticket_we,780554,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206080,,,0,,,,,,,,,,,,,,,1482,235,,,,,,,
1622910000,,rtl,parser_ticket_we,780555,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205792,,,0,,,,,,,,,,,,,,,574,223,,,,,,,
1622912000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405728,99,99,,206640,,,0,,,,,,,,1421,,,101,,100,,,,,,,,,,
1622912000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405728,99,99,,206672,,,0,,,,,,,,1423,,,2,,1,,,,,,,,,,
1622912000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405728,99,99,,206640,,,0,,,,body,,,,1421,1420,,101,101,,,,,,,,,,,
1622912000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405728,99,99,,206672,,,0,,,,body,,,,1423,1422,,2,2,,,,,,,,,,,
1622914000,,rtl,parser_ticket_we,780560,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206096,,,0,,,,,,,,,,,,,,,1482,236,,,,,,,
1622916000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405729,99,99,,206656,,,0,,,,,,,,1420,,,101,,100,,,,,,,,,,
1622916000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405729,99,99,,206688,,,0,,,,,,,,1422,,,2,,1,,,,,,,,,,
1622916000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405729,99,99,,206656,,,0,,,,body,,,,1420,1419,,101,101,,,,,,,,,,,
1622916000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405729,99,99,,206688,,,0,,,,body,,,,1422,1421,,2,2,,,,,,,,,,,
1622918000,,rtl,allocator_decision,780565,,,,,,,,,,,,idle_to_fetch,164208,15,15,15,15,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622918000,,rtl,parser_ticket_we,780564,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205888,,,4,,,,,,,,,,,,,,,573,229,,,,,,,
1622918000,,rtl,parser_ticket_we,780570,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206112,,,0,,,,,,,,,,,,,,,1482,237,,,,,,,
1622920000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405730,99,99,,206672,,,0,,,,,,,,1419,,,101,,100,,,,,,,,,,
1622920000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405730,99,99,,206704,,,0,,,,,,,,1421,,,2,,1,,,,,,,,,,
1622920000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405730,99,99,,206672,,,0,,,,body,,,,1419,1418,,101,101,,,,,,,,,,,
1622920000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405730,99,99,,206704,,,0,,,,body,,,,1421,1420,,2,2,,,,,,,,,,,
1622920000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405730,99,99,,206592,,,4,,,,body,,,,1424,1423,,98,94,,,,,,,,,,,
1622922000,,rtl,parser_ticket_we,780574,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206128,,,0,,,,,,,,,,,,,,,1482,238,,,,,,,
1622922000,,rtl,parser_ticket_we,780575,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205904,,,0,,,,,,,,,,,,,,,577,554,,,,,,,
1622924000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405731,99,99,,206688,,,0,,,,,,,,1418,,,101,,100,,,,,,,,,,
1622924000,2,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405731,99,99,,206720,,,0,,,,,,,,1420,,,2,,1,,,,,,,,,,
1622924000,3,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405731,99,99,,206608,,,0,,,,,,,,1423,,,94,,93,,,,,,,,,,
1622924000,1,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405731,99,99,,206688,,,0,,,,body,,,,1418,1417,,101,101,,,,,,,,,,,
1622924000,2,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405731,99,99,,206720,,,0,,,,body,,,,1420,1419,,2,2,,,,,,,,,,,
1622924000,3,tlm,ticket_enqueue,,,,,,,,,,,,,,,,,,,,,,,,405731,99,99,,206608,,,0,,,,body,,,,1423,1422,,94,94,,,,,,,,,,,
1622926000,,rtl,parser_ticket_we,780579,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205968,,,0,,,,,,,,,,,,,,,1258,226,,,,,,,
1622926000,,rtl,parser_ticket_we,780580,,,,,,,,0,0,,,,,,,,,,,,,,,,,,205920,,,0,,,,,,,,,,,,,,,577,555,,,,,,,
1622926000,,rtl,parser_ticket_we,780581,,,,,,,,0,0,,,,,,,,,,,,,,,,,,206144,,,0,,,,,,,,,,,,,,,1482,239,,,,,,,
1622928000,1,tlm,ingress_preaccept,,,,,,,,,,,,,,,,,,,,,,,,405732,99,99,,206704,,,0,,,,,,,,1417,,,101,,100,,,,,,,,,,
