source,stage,cycle,time_ps,frame,serial,running_ts,allocator_next_cycle,lane,line,action,masked,credit,reactivate,fetch_ts,block_len,body_serial,sop,eop,tail_ready,tail_dropped,decision,frame_lane_active,pending,pending_lane,q_valid,tk_sop,tk_curr,tk_future,tk_past,ingress_busy,current_shd_idx,pending_mask,timestamp,hit_count,kind,ticket_credit_before,ticket_credit_after,src,dst,handle_wptr,ticket_rptr,page_len_next,ptr,handle_depth,lane_credit_before,lane_credit_after,effective_lane_credit,lane_start,next_ticket_wptr,drop_reason,lane_credit,ticket_credit,pre_shd,pre_hit,valid,shd,hit
tlm,ingress_preaccept,381147,1524588000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194304,0,,1684,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381147,1524588000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194304,0,,1683,,,,,,,,,444,,443,,,,,,,,,,
tlm,ticket_enqueue,381147,1524588000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194304,0,body,1684,1683,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381147,1524588000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194304,0,body,1683,1682,,,,,,,,444,444,,,,,,,,,,,
rtl,parser_ticket_we,,1524590000,,,,,,688792,,,,,,,,0,0,,,,,,,,,,,,,,,193984,0,,,,,,,,,,,,,,1551,3899,,,,,,,,
tlm,ingress_preaccept,381148,1524592000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194320,0,,1683,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381148,1524592000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194320,0,,1682,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381148,1524592000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194320,0,body,1683,1682,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381148,1524592000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194320,0,body,1682,1681,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524594000,,,,,,688795,,,,,,,,0,0,,,,,,,,,,,,,,,194000,0,,,,,,,,,,,,,,1551,3900,,,,,,,,
tlm,ingress_preaccept,381149,1524596000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194336,0,,1681,,,,,,,,,461,,460,,,,,,,,,,
tlm,ingress_predrop,381149,1524596000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194336,1,,1682,,,,,,,,,2,,1,,,lane_credit,,,,,,,
tlm,ticket_enqueue,381149,1524596000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194336,0,body,1681,1680,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524598000,,,,,,688798,,,,,,,,0,0,,,,,,,,,,,,,,,194016,0,,,,,,,,,,,,,,1551,3901,,,,,,,,
tlm,allocator_fetch,381150,1524600000,75,75,156000,,,,,,,,,,,,,,,,,,,,,,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,381150,1524600000,75,75,156000,,0,,empty,,,,,,,,,,,,,,,,,,,,,,,156000,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,381150,1524600000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194352,0,,1680,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381150,1524600000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194352,0,body,1680,1679,,,,,,,,461,461,,,,,,,,,,,
tlm,ticket_pop,381150,1524600000,75,75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,156000,0,body,1667,1668,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,381150,1524600000,75,75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,156000,0,body,1682,1683,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,381150,1524600000,75,75,,,2,,,,,,,,,,,,,,,,,,,,,,,,,156000,0,body,1667,1668,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,381150,1524600000,75,75,,,3,,,,,,,,,,,,,,,,,,,,,,,,,156000,0,body,1679,1680,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524602000,,,,,,688801,,,,,,,,0,0,,,,,,,,,,,,,,,194032,0,,,,,,,,,,,,,,1551,3902,,,,,,,,
tlm,ingress_preaccept,381151,1524604000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194352,0,,1683,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381151,1524604000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194368,0,,1680,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381151,1524604000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194352,0,body,1683,1682,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381151,1524604000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194368,0,body,1680,1679,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524606000,,,,,,688805,,,,,,,,0,0,,,,,,,,,,,,,,,194048,0,,,,,,,,,,,,,,1551,3903,,,,,,,,
tlm,allocator_lane_action,381152,1524608000,75,75,156000,,1,,empty,,,,,,,,,,,,,,,,,,,,,,,156000,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,381152,1524608000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194368,0,,1682,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381152,1524608000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194384,0,,1679,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381152,1524608000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194368,0,body,1682,1681,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381152,1524608000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194384,0,body,1679,1678,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524610000,,,,,,688810,,,,,,,,0,0,,,,,,,,,,,,,,,194064,0,,,,,,,,,,,,,,1551,3904,,,,,,,,
tlm,ingress_preaccept,381153,1524612000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194384,0,,1681,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381153,1524612000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194400,0,,1678,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381153,1524612000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194384,0,body,1681,1680,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381153,1524612000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194400,0,body,1678,1677,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524614000,,,,,,688814,,,,,,,,0,0,,,,,,,,,,,,,,,194080,0,,,,,,,,,,,,,,1551,3905,,,,,,,,
tlm,allocator_lane_action,381154,1524616000,75,75,156000,,2,,empty,,,,,,,,,,,,,,,,,,,,,,,156000,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,381154,1524616000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194400,0,,1680,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381154,1524616000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194416,0,,1677,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381154,1524616000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194400,0,body,1680,1679,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381154,1524616000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194416,0,body,1677,1676,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524618000,,,,,,688820,,,,,,,,0,0,,,,,,,,,,,,,,,194096,0,,,,,,,,,,,,,,1551,3906,,,,,,,,
tlm,ingress_preaccept,381155,1524620000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194416,0,,1679,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381155,1524620000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194432,0,,1676,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381155,1524620000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194416,0,body,1679,1678,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381155,1524620000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194432,0,body,1676,1675,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524622000,,,,,,688824,,,,,,,,0,0,,,,,,,,,,,,,,,194112,0,,,,,,,,,,,,,,1551,3907,,,,,,,,
tlm,allocator_lane_action,381156,1524624000,75,75,156000,,3,,empty,,,,,,,,,,,,,,,,,,,,,,,156000,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ingress_preaccept,381156,1524624000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194432,0,,1678,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381156,1524624000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194448,0,,1675,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381156,1524624000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194432,0,body,1678,1677,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381156,1524624000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194448,0,body,1675,1674,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524626000,,,,,,688829,,,,,,,,0,0,,,,,,,,,,,,,,,193584,17,,,,,,,,,,,,,,702,3874,,,,,,,,
rtl,parser_ticket_we,,1524626000,,,,,,688831,,,,,,,,0,0,,,,,,,,,,,,,,,194128,0,,,,,,,,,,,,,,1551,3908,,,,,,,,
tlm,ingress_preaccept,381157,1524628000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194448,0,,1677,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381157,1524628000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194464,0,,1674,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381157,1524628000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194448,0,body,1677,1676,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381157,1524628000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194464,0,body,1674,1673,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524630000,,,,,,688835,,,,,,,,0,0,,,,,,,,,,,,,,,194144,0,,,,,,,,,,,,,,1551,3909,,,,,,,,
rtl,parser_ticket_we,,1524630000,,,,,,688837,,,,,,,,0,0,,,,,,,,,,,,,,,193600,0,,,,,,,,,,,,,,719,3875,,,,,,,,
tlm,ingress_preaccept,381158,1524632000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194464,0,,1676,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381158,1524632000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194480,0,,1673,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381158,1524632000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194464,0,body,1676,1675,,,,,,,,2,2,,,,,,,,,,,
tlm,ticket_enqueue,381158,1524632000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194480,0,body,1673,1672,,,,,,,,461,461,,,,,,,,,,,
rtl,parser_ticket_we,,1524634000,,,,,,688842,,,,,,,,0,0,,,,,,,,,,,,,,,193616,17,,,,,,,,,,,,,,606,3876,,,,,,,,
rtl,parser_ticket_we,,1524634000,,,,,,688844,,,,,,,,0,0,,,,,,,,,,,,,,,194160,0,,,,,,,,,,,,,,1551,3910,,,,,,,,
tlm,ingress_preaccept,381159,1524636000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194480,0,,1675,,,,,,,,,2,,1,,,,,,,,,,
tlm,ingress_preaccept,381159,1524636000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194496,17,,1672,,,,,,,,,461,,460,,,,,,,,,,
tlm,ticket_enqueue,381159,1524636000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194480,0,body,1675,1674,,,,,,,,2,2,,,,,,,,,,,
rtl,parser_ticket_we,,1524638000,,,,,,688849,,,,,,,,0,0,,,,,,,,,,,,,,,194176,0,,,,,,,,,,,,,,1551,3911,,,,,,,,
rtl,parser_ticket_we,,1524638000,,,,,,688851,,,,,,,,0,0,,,,,,,,,,,,,,,193632,0,,,,,,,,,,,,,,623,3877,,,,,,,,
tlm,ingress_preaccept,381160,1524640000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194496,0,,1674,,,,,,,,,2,,1,,,,,,,,,,
tlm,ticket_enqueue,381160,1524640000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194496,0,body,1674,1673,,,,,,,,2,2,,,,,,,,,,,
rtl,parser_ticket_we,,1524642000,,,,,,688856,,,,,,,,0,0,,,,,,,,,,,,,,,193648,0,,,,,,,,,,,,,,623,3878,,,,,,,,
rtl,parser_ticket_we,,1524642000,,,,,,688858,,,,,,,,0,0,,,,,,,,,,,,,,,194192,0,,,,,,,,,,,,,,1551,3912,,,,,,,,
tlm,ingress_preaccept,381161,1524644000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194512,0,,1673,,,,,,,,,2,,1,,,,,,,,,,
tlm,ticket_enqueue,381161,1524644000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194512,0,body,1673,1672,,,,,,,,2,2,,,,,,,,,,,
rtl,allocator_lane_action,,1524646000,,,,,0,688868,2,0,1,0,156032,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1524646000,,,,,1,688869,2,0,1,0,156032,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1524646000,,,,,2,688870,2,0,1,0,156032,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1524646000,,,,,3,688871,2,0,1,0,156032,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524646000,,,,,,688863,,,,,,,,0,0,,,,,,,,,,,,,,,194208,17,,,,,,,,,,,,,,255,3913,,,,,,,,
rtl,parser_ticket_we,,1524646000,,,,,,688864,,,,,,,,0,0,,,,,,,,,,,,,,,194208,0,,,,,,,,,,,,,,1551,3913,,,,,,,,
rtl,parser_ticket_we,,1524646000,,,,,,688866,,,,,,,,0,0,,,,,,,,,,,,,,,193664,0,,,,,,,,,,,,,,623,3879,,,,,,,,
tlm,ingress_preaccept,381162,1524648000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194528,0,,1672,,,,,,,,,2,,1,,,,,,,,,,
tlm,ticket_enqueue,381162,1524648000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194528,0,body,1672,1671,,,,,,,,2,2,,,,,,,,,,,
rtl,parser_ticket_we,,1524650000,,,,,,688876,,,,,,,,0,0,,,,,,,,,,,,,,,193680,0,,,,,,,,,,,,,,623,3880,,,,,,,,
rtl,parser_ticket_we,,1524650000,,,,,,688878,,,,,,,,0,0,,,,,,,,,,,,,,,194224,0,,,,,,,,,,,,,,1551,3914,,,,,,,,
rtl,parser_ticket_we,,1524650000,,,,,,688879,,,,,,,,0,0,,,,,,,,,,,,,,,194224,0,,,,,,,,,,,,,,110,3914,,,,,,,,
tlm,ingress_preaccept,381163,1524652000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194544,0,,1671,,,,,,,,,2,,1,,,,,,,,,,
tlm,ticket_enqueue,381163,1524652000,93,93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,194544,0,body,1671,1670,,,,,,,,2,2,,,,,,,,,,,
rtl,parser_ticket_we,,1524654000,,,,,,688885,,,,,,,,0,0,,,,,,,,,,,,,,,194240,0,,,,,,,,,,,,,,110,3915,,,,,,,,
rtl,parser_ticket_we,,1524654000,,,,,,688886,,,,,,,,0,0,,,,,,,,,,,,,,,194240,0,,,,,,,,,,,,,,1551,3915,,,,,,,,
rtl,parser_ticket_we,,1524654000,,,,,,688888,,,,,,,,0,0,,,,,,,,,,,,,,,193696,0,,,,,,,,,,,,,,623,3881,,,,,,,,
rtl,parser_ticket_we,,1524658000,,,,,,688894,,,,,,,,0,0,,,,,,,,,,,,,,,193712,0,,,,,,,,,,,,,,623,3882,,,,,,,,
rtl,parser_ticket_we,,1524658000,,,,,,688896,,,,,,,,0,0,,,,,,,,,,,,,,,194256,0,,,,,,,,,,,,,,1551,3916,,,,,,,,
rtl,parser_ticket_we,,1524658000,,,,,,688897,,,,,,,,0,0,,,,,,,,,,,,,,,194256,0,,,,,,,,,,,,,,110,3916,,,,,,,,
rtl,parser_ticket_we,,1524662000,,,,,,688903,,,,,,,,0,0,,,,,,,,,,,,,,,194272,0,,,,,,,,,,,,,,1551,3917,,,,,,,,
rtl,parser_ticket_we,,1524662000,,,,,,688905,,,,,,,,0,0,,,,,,,,,,,,,,,193728,0,,,,,,,,,,,,,,623,3883,,,,,,,,
rtl,parser_ticket_we,,1524666000,,,,,,688911,,,,,,,,0,0,,,,,,,,,,,,,,,193744,0,,,,,,,,,,,,,,623,3884,,,,,,,,
rtl,parser_ticket_we,,1524666000,,,,,,688913,,,,,,,,0,0,,,,,,,,,,,,,,,194288,0,,,,,,,,,,,,,,1551,3918,,,,,,,,
rtl,parser_ticket_we,,1524670000,,,,,,688918,,,,,,,,0,0,,,,,,,,,,,,,,,194304,0,,,,,,,,,,,,,,1551,3919,,,,,,,,
rtl,parser_ticket_we,,1524670000,,,,,,688920,,,,,,,,0,0,,,,,,,,,,,,,,,193760,0,,,,,,,,,,,,,,623,3885,,,,,,,,
rtl,credit_return,,1524674000,,,,,1,688926,,,,,,,,,,,,,,,,,,,,,,,,,17,mover_done,,,,,,,,12,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524674000,,,,,,688927,,,,,,,,0,0,,,,,,,,,,,,,,,194320,0,,,,,,,,,,,,,,1551,3920,,,,,,,,
rtl,credit_return,,1524678000,,,,,1,688933,,,,,,,,,,,,,,,,,,,,,,,,,17,credit_return,,,,,,,,12,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524678000,,,,,,688931,,,,,,,,0,0,,,,,,,,,,,,,,,194336,0,,,,,,,,,,,,,,1551,3921,,,,,,,,
rtl,controlled_ingress_predrop,,1524682000,,93,,,1,688937,,,,,,,,,,,,,,,,,,,,,,,,193776,,,,,,,,,,,,,,,,,,34,1718,1,17,1,1,17
rtl,parser_ticket_we,,1524682000,,,,,,688935,,,,,,,,0,0,,,,,,,,,,,,,,,194352,0,,,,,,,,,,,,,,1551,3922,,,,,,,,
rtl,parser_ticket_we,,1524686000,,,,,,688939,,,,,,,,0,0,,,,,,,,,,,,,,,194368,0,,,,,,,,,,,,,,1551,3923,,,,,,,,
rtl,allocator_decision,,1524690000,,,156048,,,688942,,,,,,,,,,,,idle_to_fetch,15,15,15,15,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524690000,,,,,,688947,,,,,,,,0,0,,,,,,,,,,,,,,,194384,0,,,,,,,,,,,,,,1551,3924,,,,,,,,
rtl,parser_ticket_we,,1524694000,,,,,,688950,,,,,,,,0,0,,,,,,,,,,,,,,,194400,0,,,,,,,,,,,,,,1551,3925,,,,,,,,
rtl,parser_ticket_we,,1524702000,,,,,,688955,,,,,,,,0,0,,,,,,,,,,,,,,,193616,17,,,,,,,,,,,,,,719,3876,,,,,,,,
tlm,allocator_fetch,381176,1524704000,75,75,156016,,,,,,,,,,,,,,,,,,,,,,,,,23,15,,,,,,,,,,,,,,,,,,,,,,,,,
tlm,allocator_lane_action,381176,1524704000,75,75,156016,,0,,empty,,,,,,,,,,,,,,,,,,,,,,,156016,0,,,,,,,,,,,,,,,,,,,,,,,
tlm,ticket_enqueue,381176,1524704000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194496,17,body,1672,1671,,,,,,,,461,444,,,,,,,,,,,
tlm,ticket_pop,381176,1524704000,75,75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,156016,0,body,1668,1669,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,381176,1524704000,75,75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,156016,17,body,1670,1671,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,381176,1524704000,75,75,,,2,,,,,,,,,,,,,,,,,,,,,,,,,156016,0,body,1668,1669,,,,,,,,,,,,,,,,,,,,
tlm,ticket_pop,381176,1524704000,75,75,,,3,,,,,,,,,,,,,,,,,,,,,,,,,156016,0,body,1671,1672,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524706000,,,,,,688957,,,,,,,,0,0,,,,,,,,,,,,,,,193632,0,,,,,,,,,,,,,,736,3877,,,,,,,,
tlm,ingress_preaccept,381177,1524708000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194512,0,,1672,,,,,,,,,444,,443,,,,,,,,,,
tlm,ticket_enqueue,381177,1524708000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194512,0,body,1672,1671,,,,,,,,444,444,,,,,,,,,,,
rtl,parser_ticket_we,,1524710000,,,,,,688960,,,,,,,,0,0,,,,,,,,,,,,,,,193648,0,,,,,,,,,,,,,,736,3878,,,,,,,,
tlm,handle_accept,381178,1524712000,75,75,156016,,1,,,,,,,,,,,,,,,,,,,,,,,,,156016,17,,,,,,,,149,,1,,,,,,,,,,,,,
tlm,ingress_preaccept,381178,1524712000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194528,0,,1671,,,,,,,,,444,,443,,,,,,,,,,
tlm,ticket_enqueue,381178,1524712000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194528,0,body,1671,1670,,,,,,,,444,444,,,,,,,,,,,
rtl,parser_ticket_we,,1524714000,,,,,,688963,,,,,,,,0,0,,,,,,,,,,,,,,,193664,0,,,,,,,,,,,,,,736,3879,,,,,,,,
tlm,ingress_preaccept,381179,1524716000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194544,0,,1670,,,,,,,,,444,,443,,,,,,,,,,
tlm,ticket_enqueue,381179,1524716000,93,93,,,3,,,,,,,,,,,,,,,,,,,,,,,,,194544,0,body,1670,1669,,,,,,,,444,444,,,,,,,,,,,
rtl,parser_ticket_we,,1524718000,,,,,,688966,,,,,,,,0,0,,,,,,,,,,,,,,,193680,0,,,,,,,,,,,,,,736,3880,,,,,,,,
tlm,allocator_lane_action,381180,1524720000,75,75,156016,,2,,empty,,,,,,,,,,,,,,,,,,,,,,,156016,0,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524722000,,,,,,688969,,,,,,,,0,0,,,,,,,,,,,,,,,193696,0,,,,,,,,,,,,,,736,3881,,,,,,,,
rtl,parser_ticket_we,,1524726000,,,,,,688972,,,,,,,,0,0,,,,,,,,,,,,,,,193712,0,,,,,,,,,,,,,,736,3882,,,,,,,,
tlm,allocator_lane_action,381182,1524728000,75,75,156016,,3,,empty,,,,,,,,,,,,,,,,,,,,,,,156016,0,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524730000,,,,,,688975,,,,,,,,0,0,,,,,,,,,,,,,,,194272,17,,,,,,,,,,,,,,110,3917,,,,,,,,
rtl,parser_ticket_we,,1524730000,,,,,,688976,,,,,,,,0,0,,,,,,,,,,,,,,,193728,0,,,,,,,,,,,,,,736,3883,,,,,,,,
rtl,parser_ticket_we,,1524734000,,,,,,688979,,,,,,,,0,0,,,,,,,,,,,,,,,193744,0,,,,,,,,,,,,,,736,3884,,,,,,,,
rtl,parser_ticket_we,,1524734000,,,,,,688980,,,,,,,,0,0,,,,,,,,,,,,,,,194288,0,,,,,,,,,,,,,,121,3918,,,,,,,,
rtl,parser_ticket_we,,1524738000,,,,,,688984,,,,,,,,0,0,,,,,,,,,,,,,,,194304,0,,,,,,,,,,,,,,121,3919,,,,,,,,
rtl,parser_ticket_we,,1524738000,,,,,,688985,,,,,,,,0,0,,,,,,,,,,,,,,,193760,0,,,,,,,,,,,,,,736,3885,,,,,,,,
rtl,parser_ticket_we,,1524742000,,,,,,688989,,,,,,,,0,0,,,,,,,,,,,,,,,193776,0,,,,,,,,,,,,,,736,3886,,,,,,,,
rtl,parser_ticket_we,,1524742000,,,,,,688990,,,,,,,,0,0,,,,,,,,,,,,,,,194320,0,,,,,,,,,,,,,,121,3920,,,,,,,,
rtl,parser_ticket_we,,1524746000,,,,,,688994,,,,,,,,0,0,,,,,,,,,,,,,,,193792,0,,,,,,,,,,,,,,623,3886,,,,,,,,
rtl,parser_ticket_we,,1524746000,,,,,,688995,,,,,,,,0,0,,,,,,,,,,,,,,,194336,0,,,,,,,,,,,,,,121,3921,,,,,,,,
rtl,parser_ticket_we,,1524746000,,,,,,688996,,,,,,,,0,0,,,,,,,,,,,,,,,193792,0,,,,,,,,,,,,,,736,3887,,,,,,,,
rtl,allocator_lane_action,,1524750000,,,,,0,689004,2,0,1,0,156048,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1524750000,,,,,1,689005,2,0,1,0,156048,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1524750000,,,,,2,689006,2,0,1,0,156048,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,allocator_lane_action,,1524750000,,,,,3,689007,2,0,1,0,156048,0,75,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtl,parser_ticket_we,,1524750000,,,,,,689001,,,,,,,,0,0,,,,,,,,,,,,,,,193808,0,,,,,,,,,,,,,,736,3888,,,,,,,,
rtl,parser_ticket_we,,1524750000,,,,,,689002,,,,,,,,0,0,,,,,,,,,,,,,,,194352,0,,,,,,,,,,,,,,121,3922,,,,,,,,
rtl,parser_ticket_we,,1524750000,,,,,,689008,,,,,,,,0,0,,,,,,,,,,,,,,,193808,0,,,,,,,,,,,,,,623,3887,,,,,,,,
rtl,parser_ticket_we,,1524754000,,,,,,689013,,,,,,,,0,0,,,,,,,,,,,,,,,193824,0,,,,,,,,,,,,,,623,3888,,,,,,,,
rtl,parser_ticket_we,,1524754000,,,,,,689014,,,,,,,,0,0,,,,,,,,,,,,,,,194368,0,,,,,,,,,,,,,,121,3923,,,,,,,,
rtl,parser_ticket_we,,1524754000,,,,,,689015,,,,,,,,0,0,,,,,,,,,,,,,,,193824,0,,,,,,,,,,,,,,736,3889,,,,,,,,
rtl,parser_ticket_we,,1524758000,,,,,,689020,,,,,,,,0,0,,,,,,,,,,,,,,,193840,0,,,,,,,,,,,,,,736,3890,,,,,,,,
